date,star,review
2022.12.21.,3.0,"전반적으로 지저분, 맛은보통 일부러 갈정도는
아닌게 된것인가. 가끔 면이 뿔어서 나옴."
2022.12.20.,5.0,None
2022.12.20.,3.0,대기인원 엄청 많다.주말 저녁 웨이팅 30분 정도이며 사람이 많아 정신없음. 칼국수랑 만두는 맛있었음
2022.12.20.,3.0,"맛은 있음.
가격도 이해할만 함.
대기는 생각보다 길진 않음.
줄은 항상 길지만... 더보기"
2022.12.17.,1.0,"너무 느끼하고 불친절해요 
돈아끼세요.."
2022.12.17.,1.0,눈에 문신 심하게 한 인상강한여자가 주인인가요? 진짜 어디서 공짜로 국수주는것도 아니고 말투 이상하게 기분나쁘게 말 내뱉고  정말 토나오는줄알았네.. 바쁘다는것도 그럼 자기네 돈버는건데 돈은 벌면서 말은 기분님브게 내뱉겠다??? 정말 토나옴
2022.12.17.,1.0,None
2022.12.16.,4.0,가성비는 꽝이지만 칼국수랑 만두 맛있어요.  음식 빨리 나와서 좋아요.
2022.12.14.,2.0,None
2022.12.12.,5.0,처음먹었을때 그맛이 계속 생각나서 종종 갑니다 맛있어요
2022.12.12.,5.0,만두랑 비빔국수 맛나네요!
2022.12.11.,2.0,"오래전부터 먹었던맛
코로나로 좀 뜸했드니 내입맛이 변한건지 음식맛이 변한건지 어쨌든 옛맛이 아니더라고요
그리고 대기업 식당인데 왜 먹기도 전에... 더보기"
2022.12.11.,5.0,가성비 굿굿... 만두가 특히 너무 맛있어요...... 만두러버 여기서 임종하다
2022.12.10.,3.0,None
2022.12.07.,2.0,"예전보다못한듯
맛없는건아닌데 걍 별루"
2022.11.30.,5.0,None
2022.11.29.,5.0,"종종 생각나는맛
# 칼국수"
2022.11.28.,4.0,명동에 밥먹을데가 없는데 그때마다 방문해요~
2022.11.27.,5.0,None
2022.11.26.,1.0,"돈 많이 벌었으면 가게 리모델링 좀 하고 
위생 관리좀 제대로 하세요 ㅡㅡ"
2022.11.26.,5.0,None
2022.11.24.,1.0,"OH MY GOD
IS IT REAL?!!!?????!!!!!!"
2022.11.23.,3.0,칼국수는 진짜 찐으로 맛있다! 나머지는 평범한듯??
2022.11.22.,3.0,맛은 있는데 위생이..
2022.11.22.,4.0,가격은 비싼데 사리리필해줘서 좋아요
2022.11.22.,4.0,맛있는데 솔직히 오바쌈바할맛은아님ㅋ
2022.11.21.,1.0,ㄴ
2022.11.21.,4.0,"사람이많고 테이블간 거리가 너무 좁아서 정신없긴한데 나름대로 가격 저렴하고, 간장베이스 칼국수라 독특해서 맛있게 잘먹었음. 옛날에는 마늘맛이 많이나서 별로였는데 많이 없어져서 좋음"
2022.11.18.,4.0,"비빔국수가 생각보다 맛있었어요 
만두 포장 굳"
2022.11.16.,2.0,"교도소에서 밥 먹을 때도 이렇게 빽빽히 앉아서는 안 먹을 듯
수용소에서 밥 먹는 기분
혼자 왔다고 앞옆 다 가로막힌 도서관 개인책상도... 더보기"
2022.11.15.,5.0,"칼국수 1만원
만두 1.1만원
주말 4시 애매한 시간에도 웨이팅있지만 회전이 어마무시해서 기다... 더보기"
2022.11.12.,5.0,"대표 메뉴와 콩국수 그리고 김치의 조화는
정말 강추!
특히 기대 않았던 콩국수였지만 김치와 함께 먹으니 2배 맛있었어요"
2022.11.11.,4.0,배부르게먹고갑니당 만두 쵹쵹하니 낫뱃
2022.11.10.,4.0,"칼국수 맛있다. 닭육수 칼국수
만두도 맛있다.
서비스도 사람 붐비는거 생각하면 충분한 편
김치에서 ... 더보기"
2022.11.08.,5.0,None
2022.11.04.,5.0,최고
2022.10.31.,4.0,맛있게 항상 잘 먹습니다. 마늘 향을 싫어하는 분들은 먹기 힘듬
2022.10.30.,5.0,맛있음
2022.10.24.,4.0,"선결제하고 티켓을 주는 방식
칼국수 만두 비빔면 다 정말 맛있었음
칼국수집의... 더보기"
2022.10.24.,5.0,"칼국수 만두 
맛있음! 한국인 손님 입장에서는 매우 친절함!"
2022.10.23.,1.0,None
2022.10.23.,1.0,"맛있지만 다시방문하고싶지 않다
음식 나오는순서도 엉망이고
웨이팅도 관리안됨 뒤에온사람이 먼... 더보기"
2022.10.22.,5.0,최고에요.
2022.10.22.,5.0,"유명한 곳은 이유가 있구나..
칼국수 맛있다 육수가 아주 진하고
면... 더보기"
2022.10.22.,4.0,워낙 유명한 집이라 오랜만에 명동 갔다가 먹고왔어요. 역시 맛은 변함 없고 너무 맛있어요. 단점은 사람이 워낙 많다보니 친절과 매장 산만함은 어쩔수 없네요ㅜㅜ
2022.10.20.,2.0,솔직히 그렇게 맛있는지는..
2022.10.20.,4.0,"이미 알 사람들은 다 알고 있는 명동칼국수 본점.
가격 대비 무난한 맛이었고, 김치를 많이 기대했는데 조금 아쉬웠네요."
2022.10.19.,5.0,"칼국수 종류가 다양하지만 명동교자 칼국수 맛은 어디에서도 찾아볼 수가 없네요-!
정말 맛있습니다-!!
비빔국수도 쫄깃한 면발에 고기볶음 고명과 참기름이 듬뿍 ... 더보기"
2022.10.18.,1.0,음식도 그냥 그런데 바선생도 나왔대서 좀 그렇네요.
2022.10.18.,3.0,"이젠 의리로 먹는 곳이죠. 
여전히 호불호는 갈림."
2022.10.15.,4.0,항상 평타는 치니까
2022.10.15.,5.0,None
2022.10.12.,3.0,왜인지 외국에서 놀러온 분들이 굉장히 좋아하는 필수 컷스.?.!? 하지만 한국인 기준엔 의잉.. 했던 가격과 맛
2022.10.11.,3.0,None
2022.10.10.,5.0,None
2022.10.09.,5.0,the dumplings tasted amazing
2022.10.09.,5.0,None
2022.10.09.,5.0,오랜만에 가봐도 여전히 최고
2022.10.07.,1.0,"여기는 갈때마다 음식맛이 문제가 아니고 직원들이 손님 기분을 더럽게 만듭니다!!
다시는 안갑니다!! 가실분들은 사람 많지 않을때 가시는게 좋습니다~ 
사람 많을때가면 직원들이 짐짝 취급합니다!!!"
2022.10.03.,2.0,칼국수 주문했습니다. 사람많고 구석에 사람 우겨넣습니다. 맛은 그냥 불맛나는 백짬뽕맛인데 김치가 마늘향 진하고 간이 잘익어서 좋았어요. 입에 마늘향이 가득한데 후식으로 박카사탕을 제공해주셔서 좋았습니다. 맛은 없어요 한번맛보기엔 좋은데 재방문은 안할것같습니다
2022.10.02.,5.0,정말 맛있고 친절합니다~! 웨이팅 쪼금 있긴 한데 금방 빠지더라구여!
2022.10.02.,5.0,LUV IT
2022.10.01.,3.0,None
2022.10.01.,3.0,유명세에 비해 그렇게 뛰어난 맛은 아닌 것 같고.. 김치도 너무 맵고 마늘맛만 많이 남 ㅠ
2022.09.30.,1.0,"종업원 엄청 불친절
두번 다시 방문하고 싶지 않은곳"
2022.09.29.,3.0,None
2022.09.26.,2.0,"공장같음ㅋㅋ 가면 무슨말인지 바로 이해할거임

비빔국수에 오이 들어가서 -1점"
2022.09.25.,2.0,"만두랑 비빔면 칼국수 먹어봤는데.. 칼국수는 국물 맛이 약간 불맛나는 떡국맛.. 비빔면은 다른 집과 비슷한 맛인데 간이 좀 셌다. 만두는 약간 딤섬의 맛과 거의 비슷한거 같다. 오랜만에 명동가서 먹었는데 그냥 평범한 맛이다.. 식당 분위기는 너무 번잡스럽고, 좁은 곳... 더보기"
2022.09.25.,4.0,만두가 참 맛있어요. 고기육수 싫어하는 분들은 불호일 수 있는 기름기 많은 국물. 식사시간에는 웨이팅이 있고 주말에는 웨이팅 심합니다. 테이블 회전은 빠른 편.
2022.09.22.,3.0,칼국수
2022.09.22.,5.0,냉면이랑 만두랑 먹었는데 너무 맛있엇어요 배불렀는데도 자꾸 먹게되는 ㅋㅋㅋ 부모님 모시고 또 올 것 같아요
2022.09.21.,4.0,"애매할때 갈만하다
만두가 말랐다. 고기칼국수느낌? 그냥저냥하다 마늘김치 난 진짜 너무 싫다.그래도 다른사람들은 좋아하고 추억의 맛으로 먹는 사람들이... 더보기"
2022.09.18.,1.0,"다 먹지도 않았는데 다 먹었냐고(얼른 나오라고) 2번이나 직접 자리까지 오셔서 물어봐주시는 서비스! 아무리 대기 줄이 있다고 해도, 이미 결제하고 들어와서 먹고있는 손님은 손님이 아니라는 의미로 잘 받아드렸습니다... 더보기"
2022.09.18.,4.0,"스탠다드 지향하는 식당중엔 최고봉, 짠맛은 어쩔 수 없지"
2022.09.13.,5.0,맛있어요! I visit every time I go to Seoul!
2022.09.13.,3.0,None
2022.09.13.,5.0,바쁜 칼국수집에서 회전이 생명인데 서비스가 얼마나 필요한가요. 음식 주문받고 가져다주고 리필해주기만 하면 됩니다. 항상 변하지 않는 맛으로 맛있게 먹고갑니다. 마늘김치는 언제나 먹어도 맵네요.
2022.09.12.,3.0,김치가 너무 매움. 칼국수 맛은 그럭저럭이지만 재방문 의향은 없습니다.
2022.09.12.,5.0,None
2022.09.06.,5.0,None
2022.09.05.,4.0,불친절하다는 후기가 많은데 저는 그런건 못느꼈어요. 한 5년만에 갔는데 칼국수 맛은 뭔가 예전만큼 진하진 않지만 여전히 맛있긴 합니다. 중독성있는 마늘김치가 계속 생각나는 맛..
2022.09.04.,5.0,맛 괘안음. 가볼만 함.
2022.09.03.,1.0,"들어가자마자 빨리 앉으라고부터 시작해서
메뉴 고르고 바로 카드 내놓으라는 손짓..ㅋ... 더보기"
2022.09.03.,2.0,"비싸고 더럽습니다
개선되길요 .!"
2022.09.03.,1.0,이렇게 불친절한 집은 처음 겪어봅니다. 메뉴 3개를 시켜도 1/4자리 테이블에 앉아서 먹으라고 윽박지름
2022.09.01.,4.0,"국물맛은 끝내줍니다
다만 면이 불어서 별로였어요"
2022.09.01.,3.0,None
2022.08.30.,2.0,"맛도 중요하지만 유명한 만큼 기본적인 셋팅에 좀 세심히 신경썼음 좋겠다. 이 나간 그릇 보고 아… 싶었음. 
맛은 칼국수보단 짜장면에 가까운 맛. 고기 육수 맛이 굉장히 진해서 개인적으로는 조금 물렸다. 음식은 주문 즉시 ... 더보기"
2022.08.29.,3.0,"면사리 추가도 무료로 가능해서 가성비도 좋고, 칼국수 자체도 괜찮아요. 김치는 제 스타일은 아니지만 김치 추가까지 해 가면서 드시는 분들도 많더라고요. 혼자 가면 정신없긴 하지만 무난합니다."
2022.08.28.,5.0,인생 칼국수!
2022.08.27.,5.0,None
2022.08.26.,5.0,진심 맨날먹고싶어요칼국수 만두 콩국수 비빔국수  걍 다 맛있어요ㅠ 다 시켜드세요 아아악 또먹고싶어
2022.08.26.,4.0,자극적인 맛있는맛에 그렇지 않아보이는 네이밍
2022.08.26.,5.0,분명 맛없다고생각했는데 뒤돌면 생각남
2022.08.25.,1.0,None
2022.08.23.,5.0,None
2022.08.23.,3.0,회전율 빠름 .
2022.08.23.,4.0,명동맛집 맛은 있는데 친절함은 soso~~
2022.08.21.,5.0,None
2022.08.21.,5.0,가격대비맛있어요 고기육수입니다
2022.08.20.,2.0,"워낙 자주 다녔던 곳
조금 불친절해도 견딜수 있었던 곳
음식맛은 조금씩 다... 더보기"
2022.08.18.,5.0,여기 칼국수보다 맛있는 곳은 절대 없다
2022.08.16.,1.0,어제 저녁 첫방문했는데 칼국수 먹다가 바퀴벌레 다리로 추정되는 걸 발견했어요 큰 애는 아니고 중간크기 정도 바퀴벌레 다리...여행 망치고 싶지 않아서 사진은 안찍고 조용히 건져냈는데...리뷰 보니깐 저만 그런게 아니었네요. 김치... 더보기
2022.08.15.,1.0,서비스 시스템 붕괴
2022.08.14.,4.0,"정말 유명한 곳이라
그닥 기대안했는데
생각보다 괜찮았고 양도 많아요
선... 더보기"
2022.08.13.,5.0,"웨이팅이 있지만 기다린 보람이 있어요
계절별로 생각나서 가고 있습니다칼국수"
2022.08.13.,3.0,"Food tasted ok but restaurant was way too crowded and busy. Thankfully I waited only around 5 mins when I went here for weekday lunch around 1pm 
Workers were also extremely ... 더보기"
2022.08.07.,1.0,불친절하고 맛없음.
2022.08.07.,3.0,"칼국수 = 물짜장(칼국수만의 걸죽함이 없음)
미슐랭의 기준이 의아함
로봇 서빙 없으... 더보기"
2022.08.05.,4.0,"3번째 방문인데..
만두랑 비빔국수는 별로고 그냥 칼국수만 맛있어요.
양파를 볶아서 그런가 국물이 특이함.
... 더보기"
2022.08.05.,1.0,"종로 토박이라서 부모님과 왔던 향수를 점점 내돈 내고 거지취급 받는 불쾌한 느낌을 받게 만들어가다가 드디어 거지취급을 완전히 느끼게 하는데 성공한 분식집
김치 함부로... 더보기"
2022.08.04.,3.0,"비빔국수 별로임 
만두는 평범함 피가 얇아서 맛있는데 특별하진 않고
칼국수는 특별함 고기 육수가 맛있음"
2022.08.04.,2.0,"맛은 있지만 위생이 신경쓰이는

칼국수 ... 더보기"
2022.08.04.,2.0,여기가 왜 미슐랭일까??
2022.08.03.,5.0,None
2022.08.01.,1.0,"위생 얘기가 나올만한듯

두번 먹고 두번 다 탈났다.."
2022.07.31.,4.0,None
2022.07.30.,2.0,None
2022.07.29.,1.0,으 음식에 바퀴벌레;;;;;;;;;
2022.07.29.,5.0,"10여년을 다닌것 같은데  요즘엔 관광객들이 안와서 그런지 식사하기가 쾌적해 졌어요.
변하지 않는 맛입니다. 특히 칼국수에 올려진 피가 얇은 만두가 맛있어요"
2022.07.27.,5.0,한국에서 칼국수 맛은 여기랑 일산칼국수가 제일 맛있어요. 근데 후기보니 바선생ㅜㅜ 외국인이랑 가면 친절한 느낌이에요.
2022.07.23.,4.0,"2022-07-23
칼국수 10.
콩국수 ... 더보기"
2022.07.23.,5.0,"초등학생때부터 먹은 내 소울푸드 
마늘맛 낭낭한 매운김치 먹으러 감
솔직히 칼국수는 day by day여서 어느날은 면이 너무 퍼져... 더보기"
2022.07.21.,4.0,"가끔 먹고 싶을 때가 있죠
김치 매운데 맛있음"
2022.07.21.,3.0,"칼국수가 꼭 닭육수라멘처럼 자극적이고 진한맛이라 놀랐다. 칼국수에 만두가 안들어있는줄 알고 만두를 따로시켰는데 칼국수에도 들어있음. 게다가 칼국수에 들어있는게 더 맛있다.
맛있긴한데 난 시원한 바지락 칼국수가 더 좋아서 다시방문하진 않을듯...."
2022.07.20.,5.0,"칼국수 같은거 그렇게 좋아하지 않는 편인데 여기 칼국수를 먹고 나서부터는 그런 나의 편견을 깨부수고 매번 생각나게 만든다.

특히 호불호가 갈리긴 하겠... 더보기"
2022.07.19.,5.0,"왜 미슐랭인지 알겠음ㅋㅋㅋㅋ

교자처음볼 때 속이 작아서 이상하다 싶었는데
반죽질감 살... 더보기"
2022.07.18.,5.0,"항상 갈때마다 사람들이 줄 서있지만 줄도 금방 빠지고 시키자마자 음식이 나오는 놀라움.
만두도 맛잇고 칼국수는 정말 맛잇어요"
2022.07.17.,1.0,불친절의 극치. 캡틴이란 매니져가 더 불친절함
2022.07.13.,5.0,None
2022.07.10.,4.0,"본점은 진짜 오랜만에 왔는데
이태원점보다 맛이 아쉬웠어요 ㅠ
시장통같은 분위기는 덤"
2022.07.07.,1.0,"언젠가 이렇게 될 줄 알았다...
평소에 친절하게 좀 하지.."
2022.07.05.,3.0,탄맛
2022.07.04.,5.0,"만두와 김치가 정말 맛있어요
회전률이 빨라요"
2022.07.04.,2.0,맛은 그닥..바빠보여서 주문하기 난감했어요
2022.07.02.,1.0,ㅂㅋㅂㄹ
2022.07.01.,4.0,맛있어요!! 추천
2022.06.30.,1.0,"5점분들, 명동(에서 한국인은 개호구)교자에서 좋은 기억이 있었는지 모르나 2번 가본 뒤 다시는 안가는 명동교자 리뷰해보겠습니다.

... 더보기"
2022.06.29.,4.0,"21년 6월
기억을 더듬어 보자면 칼국수 비빔국수 둘다 감칠맛 있고 맛있어서 많이 먹었다. 
비빔 국수는 뒷맛이 혀를 치는데 ... 더보기"
2022.06.29.,1.0,....
2022.06.27.,1.0,말해 뭐합니까… 위생과 친절 모두 부족하네요
2022.06.26.,1.0,…
2022.06.26.,1.0,None
2022.06.25.,1.0,여기인가?
2022.06.25.,1.0,None
2022.06.25.,1.0,"리뷰 못 봤으면 갈뻔ㄷㄷ
카카오 리뷰 아주 만족스러워요"
2022.06.24.,1.0,헐ㄷㄷ 이게뭔일이여
2022.06.24.,1.0,None
2022.06.24.,1.0,None
2022.06.24.,1.0,"바퀴벌레 다리, 몸통은 어딘가, 곱등이. 메모"
2022.06.24.,1.0,None
2022.06.24.,1.0,None
2022.06.24.,1.0,None
2022.06.24.,1.0,"예전에 종종 갔었는데 바퀴벌레 찐입니까? 웩

https://news.v.daum.net/v/20220623133357026"
2022.06.23.,1.0,"서빙아줌니들 불친절  테이블위에 컵 너무드럽 묵은때가 낀건지 누리끼리 끈적끈적  국물맛도 변하고  좀그래요
바퀴벌레나온건진짜에요  소오름 ㅠㅠ"
2022.06.23.,1.0,트라우마 생긴다 내가 팔아준 교자가 몇그릇이냐.
2022.06.23.,1.0,None
2022.06.23.,1.0,ㅂ...
2022.06.23.,1.0,바....?....ㅠ
2022.06.23.,1.0,None
2022.06.23.,1.0,None
2022.06.23.,1.0,None
2022.06.23.,1.0,오 쉣... 사진을 보고야 말았던 것이다...
2022.06.23.,1.0,None
2022.06.23.,1.0,단골이였는데 바퀴라뇨.....바퀴랑 같이 끓은 국물을 전 맛있다고 먹은거에요? 이렇게 유명 음식점이 위생상태가 이럴 수 있나요?정말 믿고 먹었었는데..이젠 손절입니다
2022.06.23.,1.0,성지 순례 왔습니다
2022.06.23.,1.0,콩국수 바퀴벌레
2022.06.23.,1.0,엄청 작은것도 아니고 다리 하나만해도 저래 큰건데 이건 관리 소홀이지
2022.06.23.,1.0,"명동교자 바퀴벌레 출현시기

22년 1월 24일 네이버 블로그 : 칼국수에서 ... 더보기"
